tag_id,length,release_site,release_time
3DD.0077AE49C4,168,SECTRP,09/21/2017 11:34:59
3DD.0077ADB54C,140,SECTRP,09/21/2017 11:35:27
3DD.0077ADC57F,163,SECTRP,09/21/2017 11:35:45
3DD.0077AE017B,171,SECTRP,09/21/2017 11:36:04
3DD.0077ADD859,157,SECTRP,09/21/2017 11:36:26
3DD.0077BC2E9B,133,SECTRP,09/21/2017 11:36:48
3DD.0077B61908,142,SECTRP,09/21/2017 11:37:08
3DD.0077B61E19,141,SECTRP,09/21/2017 11:37:27
3DD.0077B6E02B,163,SECTRP,09/21/2017 11:37:45
3DD.0077AE2AA0,142,SECTRP,09/21/2017 11:38:01
3DD.0077BC7F4A,152,SECTRP,09/21/2017 11:38:20
3DD.0077AE2C17,137,SECTRP,09/21/2017 11:38:36
3DD.0077B68C22,163,SECTRP,09/21/2017 11:39:05
3DD.0077B659F5,127,SECTRP,09/21/2017 11:39:24
3DD.0077B654EE,147,SECTRP,09/21/2017 11:39:42
3DD.0077B6C054,162,SECTRP,09/21/2017 11:40:01
3DD.0077B707FB,138,SECTRP,09/21/2017 11:40:20
3DD.0077B632BB,148,SECTRP,09/21/2017 12:07:17
3DD.0077B6A108,147,SECTRP,09/21/2017 12:07:48
3DD.0077B6B9C4,127,SECTRP,09/21/2017 12:08:06
3DD.0077BCA277,142,SECTRP,09/21/2017 12:08:33
3DD.0077B632E5,157,SECTRP,09/21/2017 12:08:53
3DD.0077B6EA20,176,SECTRP,09/21/2017 12:09:09
3DD.0077B65BBB,132,SECTRP,09/21/2017 12:09:29
3DD.0077B67DC5,143,SECTRP,09/21/2017 12:09:49
3DD.0077ADFB00,177,SECTRP,09/21/2017 12:10:04
3DD.0077B6B674,163,SECTRP,09/21/2017 12:10:27
3DD.00774F0982,132,SECTRP,09/21/2017 12:10:52
3DD.0077BC7191,174,SECTRP,09/21/2017 12:11:16
3DD.0077B69DCD,158,SECTRP,09/21/2017 12:11:32
3DD.0077B69E58,138,SECTRP,09/21/2017 12:11:53
3DD.0077B642B0,142,SECTRP,09/21/2017 12:12:11
3DD.0077ADEE15,163,SECTRP,09/21/2017 12:12:40
3DD.0077B5F11E,162,SECTRP,09/21/2017 12:13:00
3DD.0077ADFB00,175,SECTRP,09/22/2017 10:25:13
3DD.0077AE31A0,147,SECTRP,09/22/2017 10:25:57
3DD.0077B68337,133,SECTRP,09/22/2017 10:27:14
3DD.0077B69150,151,SECTRP,09/22/2017 10:27:43
3DD.0077AE4139,153,SECTRP,09/22/2017 10:28:01
3DD.0077B5FDB9,133,SECTRP,09/22/2017 11:13:40
3DD.0077B65BBB,131,SECTRP,09/22/2017 11:15:31
3DD.0077B6E00C,153,SECTRP,09/22/2017 11:15:41
3DD.0077AE49C4,167,SECTRP,09/22/2017 11:15:56
3DD.0077B6B9C4,127,SECTRP,09/22/2017 11:16:08
3DD.0077B7057E,163,SECTRP,09/22/2017 11:16:22
3DD.0077BC8812,152,SECTRP,09/22/2017 11:16:40
3DD.0077B64152,179,SECTRP,09/22/2017 11:17:02
3DD.0077ADEE15,165,SECTRP,09/22/2017 12:02:45
3DD.0077AE0FA8,142,SECTRP,09/22/2017 12:03:19
3DD.0077B6E96B,147,SECTRP,09/22/2017 12:03:42
3DD.0077AE2AA0,142,SECTRP,09/22/2017 12:04:00
3DD.0077AE45D0,183,SECTRP,09/22/2017 12:04:12
3DD.0077BCA97C,147,SECTRP,09/22/2017 12:04:39
3DD.0077B6C77D,178,SECTRP,09/22/2017 12:05:17
3DD.0077B632A2,168,SECTRP,09/22/2017 12:05:33
3DD.0077B610FA,170,SECTRP,09/22/2017 12:05:54
3DD.0077B701EE,168,SECTRP,09/22/2017 12:06:19
3DD.0077B5FCBD,149,SECTRP,09/22/2017 12:22:30
3DD.0077B6B37B,192,SECTRP,09/22/2017 12:23:02
3DD.0077B6646F,148,SECTRP,09/22/2017 12:23:25
3DD.0077B69460,163,SECTRP,09/22/2017 12:23:43
3DD.0077BC7FCE,143,SECTRP,09/22/2017 12:24:01
3DD.0077BC63B4,150,SECTRP,09/22/2017 12:24:19
3DD.0077B5EF3F,153,SECTRP,09/22/2017 12:24:39
3DD.0077ADD8ED,152,SECTRP,09/22/2017 12:25:04
3DD.0077BC88B3,158,SECTRP,09/22/2017 12:25:20
3DD.0077B5F11E,162,SECTRP,09/22/2017 12:25:40
3DD.0077B6A068,157,SECTRP,09/22/2017 12:25:57
3DD.0077AE4681,118,SECTRP,09/22/2017 12:42:11
3DD.0077B6B9EB,157,SECTRP,09/22/2017 12:42:51
3DD.0077B6C8FE,138,SECTRP,09/22/2017 12:43:08
3DD.0077B708B3,167,SECTRP,09/22/2017 12:43:26
3DD.0077B6B8A2,157,SECTRP,09/22/2017 12:43:47
3DD.0077B70B51,147,SECTRP,09/22/2017 12:44:06
3DD.0077B6EC8D,157,SECTRP,09/22/2017 12:44:24
3DD.0077ADBB5D,178,SECTRP,09/22/2017 12:44:45
3DD.0077B6B9EB,157,SECTRP,09/23/2017 10:00:40
3DD.0077B61908,142,SECTRP,09/23/2017 10:01:19
3DD.0077ADE147,178,SECTRP,09/23/2017 10:01:32
3DD.0077B6F5FF,69,SECTRP,09/23/2017 10:05:45
3DD.0077ADCB99,72,SECTRP,09/23/2017 10:06:37
3DD.0077B64073,76,SECTRP,09/23/2017 10:10:03
3DD.0077B6849B,72,SECTRP,09/23/2017 10:10:26
3DD.0077B5FE39,77,SECTRP,09/23/2017 10:11:04
3DD.0077B6B76F,85,SECTRP,09/23/2017 10:14:02
3DD.0077ADB289,72,SECTRP,09/23/2017 10:14:26
3DD.0077ADD8ED,152,SECTRP,09/23/2017 10:17:57
3DD.0077ADEDE7,147,SECTRP,09/23/2017 10:18:21
3DD.0077AE0FA8,142,SECTRP,09/23/2017 10:18:49
3DD.0077BCA32A,148,SECTRP,09/23/2017 11:45:28
3DD.0077B6EA2A,157,SECTRP,09/23/2017 11:46:08
3DD.0077B6B609,141,SECTRP,09/23/2017 11:46:26
3DD.0077ADE628,168,SECTRP,09/23/2017 11:46:53
3DD.0077B6C8FE,137,SECTRP,09/23/2017 12:00:53
3DD.0077B70229,157,SECTRP,09/23/2017 12:01:30
3DD.0077B65982,152,SECTRP,09/23/2017 12:02:27
3DD.0077BC62ED,142,SECTRP,09/23/2017 12:02:47
3DD.0077B67C81,158,SECTRP,09/23/2017 12:03:06
3DD.0077BC7191,173,SECTRP,09/23/2017 12:03:25
3DD.0077B7097D,152,SECTRP,09/23/2017 12:03:39
3DD.0077AE4A31,166,SECTRP,09/23/2017 12:03:59
3DD.0077B69268,127,SECTRP,09/23/2017 12:04:34
3DD.0077B6AD95,147,SECTRP,09/23/2017 12:05:00
3DD.0077B6F92A,151,SECTRP,09/23/2017 12:05:16
3DD.0077B6BB42,160,SECTRP,09/23/2017 12:05:43
3DD.0077B701ED,177,SECTRP,09/23/2017 12:06:06
3DD.0077B6C77D,177,SECTRP,09/23/2017 12:06:29
3DD.0077B5E4D8,125,SECTRP,09/24/2017 07:29:51
3DD.0077BC22D0,158,SECTRP,09/24/2017 07:30:12
3DD.0077B65982,152,SECTRP,09/24/2017 07:42:52
3DD.0077AE2B45,168,SECTRP,09/24/2017 07:43:06
3DD.0077B64EFC,147,SECTRP,09/24/2017 07:43:23
3DD.0077BCAA0B,136,SECTRP,09/24/2017 07:43:38
3DD.0077B701ED,174,SECTRP,09/24/2017 07:43:53
3DD.0077B6E081,101,SECTRP,09/24/2017 07:44:05
3DD.00775DC722,153,SECTRP,09/24/2017 08:27:06
3DD.0077B7057E,163,SECTRP,09/24/2017 08:45:09
3DD.00775D2FBD,153,SECTRP,09/24/2017 08:45:21
3DD.00775DCF28,134,SECTRP,09/24/2017 08:45:44
3DD.00775D28B6,162,SECTRP,09/25/2017 08:22:50
3DD.00775EAE4D,153,SECTRP,09/25/2017 08:23:17
3DD.00775D0B47,97,SECTRP,09/25/2017 08:23:43
3DD.0077B6B967,148,SECTRP,09/25/2017 08:57:15
3DD.0077ADC0CF,172,SECTRP,09/25/2017 09:24:30
3DD.0077B6A018,152,SECTRP,09/25/2017 09:24:57
3DD.0077B679AC,166,SECTRP,09/25/2017 09:25:15
3DD.0077B6A984,108,SECTRP,09/25/2017 09:25:36
3DD.0077B6CF11,97,SECTRP,09/26/2017 09:41:51
3DD.0077B69D9F,153,SECTRP,09/26/2017 09:42:23
3DD.0077BC7FCE,147,SECTRP,09/26/2017 09:42:39
3DD.0077B5E4D8,124,SECTRP,09/26/2017 11:02:49
3DD.00775DDD9C,147,SECTRP,09/26/2017 11:21:54
3DD.0077619182,131,SECTRP,09/26/2017 11:22:23
3DD.00775E4FF5,118,SECTRP,09/26/2017 11:22:52
3DD.00776162AE,159,SECTRP,09/26/2017 11:23:11
3DD.00775E2376,170,SECTRP,09/26/2017 11:23:27
3DD.00775D1C03,148,SECTRP,09/26/2017 11:23:50
3DD.0077619EB0,153,SECTRP,09/26/2017 11:24:06
3DD.00775EAE4D,157,SECTRP,09/26/2017 11:24:21
..........,173,SECTRP,09/26/2017 11:24:36
3DD.00775E1B8B,187,SECTRP,09/26/2017 11:25:05
3DD.0077AE3D48,132,SECTRP,09/28/2017 07:28:30
3DD.0077B6B388,142,SECTRP,09/28/2017 07:28:51
3DD.0077B5F116,168,SECTRP,09/28/2017 08:03:59
3DD.0077B5E20A,168,SECTRP,09/28/2017 08:04:31
3DD.0077B6B604,156,SECTRP,09/28/2017 08:04:48
3DD.0077BC5731,134,SECTRP,09/28/2017 08:05:07
3DD.0077B6D16E,145,SECTRP,09/28/2017 08:05:20
3DD.0077B65A21,162,SECTRP,09/29/2017 09:46:55
3DD.0077B68884,147,SECTRP,09/29/2017 09:57:43
3DD.0077B64EA4,143,SECTRP,09/29/2017 09:58:00
3DD.0077BC956D,151,SECTRP,09/29/2017 09:58:18
3DD.0077B6E1C1,177,SECTRP,09/29/2017 09:58:34
3DD.0077B68498,146,SECTRP,09/30/2017 09:32:02
3DD.0077B705EC,168,SECTRP,09/30/2017 09:32:22
3DD.0077B6C133,154,SECTRP,09/30/2017 09:43:25
3DD.0077B68884,147,SECTRP,09/30/2017 09:43:42
3DD.0077B6EA26,168,SECTRP,09/30/2017 09:43:51
3DD.0077B6EED0,166,SECTRP,09/30/2017 09:44:05
3DD.0077B6630B,167,SECTRP,09/30/2017 09:44:20
3DD.0077B6630B,167,SECTRP,10/01/2017 07:36:07
3DD.0077B6854C,138,SECTRP,10/01/2017 08:07:07
3DD.0077B7005B,141,SECTRP,10/01/2017 08:07:32
3DD.0077B6A6EE,147,SECTRP,10/01/2017 08:07:45
3DD.0077AE1D99,143,SECTRP,10/01/2017 08:07:59
3DD.0077B68775,129,SECTRP,10/01/2017 08:08:12
3DD.0077BC4439,146,SECTRP,10/01/2017 08:08:45
3DD.0077B6F8CA,185,SECTRP,10/01/2017 08:08:58
3DD.0077AE2AFA,123,SECTRP,10/01/2017 08:09:13
3DD.0077ADC037,147,SECTRP,10/01/2017 08:09:30
3DD.0077ADD304,179,SECTRP,10/01/2017 08:09:40
3DD.0077B6C4AC,153,SECTRP,10/01/2017 08:09:54
3DD.0077B5DC76,142,SECTRP,10/01/2017 08:23:38
3DD.0077BC3BAC,153,SECTRP,10/01/2017 08:23:55
3DD.0077B61976,173,SECTRP,10/01/2017 08:24:11
3DD.0077AE3D29,172,SECTRP,10/01/2017 08:24:39
3DD.0077B60C1C,135,SECTRP,10/01/2017 08:24:55
3DD.0077B6CF19,163,SECTRP,10/01/2017 08:25:24
3DD.0077B6F65F,143,SECTRP,10/01/2017 08:25:38
3DD.0077B687F9,138,SECTRP,10/01/2017 08:25:51
3DD.0077B6C046,145,SECTRP,10/01/2017 08:26:03
3DD.0077BC5280,149,SECTRP,10/01/2017 08:26:18
3DD.0077B6F06D,158,SECTRP,10/01/2017 08:26:30
3DD.0077BC5710,151,SECTRP,10/01/2017 08:26:42
3DD.0077B6C394,174,SECTRP,10/01/2017 08:26:54
3DD.0077BCA312,153,SECTRP,10/01/2017 08:27:07
3DD.0077B69364,163,SECTRP,10/01/2017 08:27:20
3DD.0077B705EC,167,SECTRP,10/01/2017 08:27:33
3DD.0077B6EEEF,178,SECTRP,10/01/2017 08:27:45
3DD.0077B6FB80,143,SECTRP,10/02/2017 07:19:47
3DD.0077B68F8D,88,SECTRP,10/02/2017 07:49:37
3DD.0077B68779,141,SECTRP,10/02/2017 07:50:00
3DD.0077AE37A3,134,SECTRP,10/02/2017 07:50:30
3DD.0077AE1D99,143,SECTRP,10/02/2017 08:07:13
3DD.0077B632A6,123,SECTRP,10/02/2017 08:07:37
3DD.0077B67B03,151,SECTRP,10/02/2017 08:07:56
3DD.0077BC3BAC,153,SECTRP,10/02/2017 08:08:09
3DD.0077B6C4AC,153,SECTRP,10/02/2017 08:08:17
3DD.0077BC8929,148,SECTRP,10/02/2017 08:08:27
3DD.0077B6F06D,161,SECTRP,10/03/2017 09:23:11
3DD.0077B632A6,123,SECTRP,10/03/2017 09:42:37
3DD.0077B7005B,140,SECTRP,10/03/2017 09:43:12
3DD.0077B68775,129,SECTRP,10/03/2017 09:43:27
3DD.0077ADC037,147,SECTRP,10/03/2017 09:43:35
3DD.0077B6A6EE,145,SECTRP,10/03/2017 09:43:51
3DD.0077AE32B5,170,SECTRP,10/05/2017 06:25:56
3DD.0077B6CE68,94,SECTRP,10/06/2017 06:55:50
3DD.0077AE413D,150,SECTRP,10/07/2017 07:04:48
3DD.0077ADB481,168,SECTRP,10/07/2017 07:05:10
3DD.0077ADDF28,175,SECTRP,10/07/2017 07:05:56
3DD.0077ADEDCC,68,SECTRP,10/08/2017 07:03:10
3DD.0077B6BB12,143,SECTRP,10/08/2017 07:04:09
3DD.0077AE1E66,104,SECTRP,10/08/2017 07:04:33
3DD.0077B6F71D,138,SECTRP,10/09/2017 07:22:48
3DD.0077B6861F,141,SECTRP,10/10/2017 07:10:09
3DD.0077ADB781,148,SECTRP,10/10/2017 07:10:27
3DD.0077B6861F,139,SECTRP,10/12/2017 08:37:51
3DD.0077B6AEF4,162,SECTRP,10/12/2017 08:38:20
3DD.0077B6844E,173,SECTRP,10/12/2017 08:38:39
3DD.0077B5F946,153,SECTRP,10/14/2017 08:29:35
3DD.0077BC5726,91,SECTRP,10/16/2017 11:16:43
3DD.0077B6414E,102,SECTRP,10/16/2017 11:17:07
3DD.0077ADDF28,173,SECTRP,10/16/2017 11:17:23
3DD.0077B6A069,150,SECTRP,10/16/2017 11:17:34
3DD.0077B6C09E,148,SECTRP,10/16/2017 11:19:00
3DD.0077B62FA1,173,SECTRP,10/16/2017 11:19:13
3DD.0077B6AB71,134,SECTRP,10/17/2017 07:55:02
3DD.0077B67908,147,SECTRP,10/17/2017 08:17:41
3DD.0077B6C09E,148,SECTRP,10/17/2017 08:18:13
3DD.0077B6B591,155,SECTRP,10/17/2017 08:18:28
3DD.0077B6940F,157,SECTRP,10/17/2017 08:18:47
3DD.0077B62FA1,173,SECTRP,10/17/2017 08:19:02
3DD.0077B68302,110,SECTRP,10/18/2017 08:43:37
3DD.0077ADBBF4,157,SECTRP,10/18/2017 08:44:05
3DD.0077AE2BC2,144,SECTRP,10/18/2017 08:44:25
3DD.0077B6503F,168,SECTRP,10/19/2017 07:14:04
3DD.0077ADC630,174,SECTRP,10/19/2017 07:14:25
3DD.0077AE2B37,176,SECTRP,10/20/2017 08:13:00
3DD.0077B6F9C1,182,SECTRP,10/20/2017 08:13:00
3DD.0077BCAA36,154,SECTRP,10/21/2017 08:04:47
3DD.0077B68582,155,SECTRP,10/21/2017 08:05:08
3DD.0077B6C047,156,SECTRP,10/21/2017 08:05:31
3DD.0077ADF46B,68,SECTRP,10/23/2017 13:34:57
3DD.0077ADDF96,140,SECTRP,10/23/2017 14:02:48
3DD.0077B674BD,138,SECTRP,10/23/2017 14:45:19
3DD.0077B6321D,133,SECTRP,10/23/2017 15:12:49
3DD.0077B6430B,159,SECTRP,10/23/2017 15:13:45
3DD.0077B5EFBF,68,SECTRP,10/23/2017 15:44:42
3DD.0077B6FA6E,152,SECTRP,10/23/2017 15:45:36
3DD.0077B6C04B,155,SECTRP,10/23/2017 15:46:12
3DD.0077ADB4BB,141,SECTRP,10/23/2017 15:46:56
3DD.0077ADEE0F,191,SECTRP,10/23/2017 15:47:27
..........,145,SECTRP,10/23/2017 15:48:15
..........,156,SECTRP,10/23/2017 17:47:03
..........,154,SECTRP,10/23/2017 17:47:51
3D9.239F8500AF,165,SECTRP,10/23/2017 17:48:44
3D9.239F8500CA,130,SECTRP,10/23/2017 17:55:58
3D9.239F8502BC,100,SECTRP,10/23/2017 17:56:35
3D9.239F85CA6C,142,SECTRP,10/23/2017 17:57:24
3D9.239F8503E6,160,SECTRP,10/23/2017 18:02:19
3D9.239F85CBBD,172,SECTRP,10/23/2017 18:03:03
3D9.239F850496,148,SECTRP,10/23/2017 18:03:31
3D9.239F8505CB,173,SECTRP,10/23/2017 18:04:01
3D9.239F85CC8E,165,SECTRP,10/23/2017 18:04:29
3D9.239F85CA5B,165,SECTRP,10/23/2017 18:04:53
3D9.239F85CC21,167,SECTRP,10/23/2017 18:05:19
3D9.239F85006F,160,SECTRP,10/23/2017 18:05:45
3D9.239F850027,163,SECTRP,10/23/2017 18:06:08
3D9.239F85CB0C,148,SECTRP,10/23/2017 18:06:29
3D9.239F85CAA6,142,SECTRP,10/23/2017 18:06:48
3D9.239F85CD44,165,SECTRP,10/23/2017 18:07:31
3D9.239F85039F,173,SECTRP,10/23/2017 18:07:56
3D9.239F85CA82,145,SECTRP,10/23/2017 18:09:11
3D9.239F850345,125,SECTRP,10/23/2017 18:09:33
3D9.239F85040A,160,SECTRP,10/23/2017 18:09:52
3D9.239F85CCF9,148,SECTRP,10/23/2017 18:10:11
3D9.239F85009E,150,SECTRP,10/23/2017 18:10:32
3D9.239F85CB82,160,SECTRP,10/23/2017 18:10:55
3D9.239F85CA7D,155,SECTRP,10/23/2017 18:11:16
3D9.239F85042A,160,SECTRP,10/23/2017 18:11:39
3D9.239F85CD2E,85,SECTRP,10/23/2017 18:12:06
3D9.239F850425,149,SECTRP,10/23/2017 18:12:31
3D9.239F85CDC7,159,SECTRP,10/23/2017 18:13:06
3D9.239F85CA6D,144,SECTRP,10/23/2017 18:13:34
3D9.239F85033B,149,SECTRP,10/23/2017 18:14:03
3D9.239F850068,71,SECTRP,10/23/2017 18:15:24
..........,147,SECTRP,10/24/2017 08:00:33
..........,163,SECTRP,10/24/2017 08:00:52
3DD.0077ADDF96,140,SECTRP,10/24/2017 08:01:10
..........,162,SECTRP,10/24/2017 08:01:27
3D9.239F85CA7D,156,SECTRP,10/24/2017 08:19:08
3D9.239F850425,155,SECTRP,10/24/2017 08:21:33
3DD.0077B6FA6E,152,SECTRP,10/24/2017 08:22:08
3DD.0077B6430B,158,SECTRP,10/24/2017 08:22:23
3D9.239F85006F,161,SECTRP,10/24/2017 08:23:00
3DD.00775D0656,173,SECTRP,10/25/2017 07:33:24
3DD.00775D4255,157,SECTRP,10/25/2017 07:33:47
3DD.00775D5D24,145,SECTRP,10/25/2017 07:34:07
3DD.00775E2FA3,149,SECTRP,10/25/2017 08:12:13
3DD.00775D4FBE,147,SECTRP,10/26/2017 08:34:51
3DD.00775DA5E2,158,SECTRP,10/26/2017 08:35:27
3DD.007761C47D,141,SECTRP,10/26/2017 08:35:41
3DD.00776181CB,168,SECTRP,10/26/2017 08:35:57
3DD.007761BAE0,181,SECTRP,10/26/2017 08:36:12
3DD.0077617474,97,SECTRP,10/26/2017 09:22:23
3DD.00775DC690,132,SECTRP,10/26/2017 09:22:47
3DD.00775D6EBF,143,SECTRP,10/26/2017 09:23:00
3DD.00775DD190,142,SECTRP,10/26/2017 09:23:13
3DD.00775E0F9B,151,SECTRP,10/26/2017 09:23:32
3D9.239F85033B,152,SECTRP,10/26/2017 09:24:23
3DD.00775D1B7B,137,SECTRP,10/26/2017 09:24:54
3DD.00775DDE0A,145,SECTRP,10/26/2017 09:25:11
3DD.00775E30A1,168,SECTRP,10/26/2017 09:25:24
3DD.00775E08E2,172,SECTRP,10/26/2017 09:25:36
3DD.007761BC2A,167,SECTRP,10/26/2017 09:25:51
3DD.0077616A54,162,SECTRP,10/26/2017 09:26:27
3D9.239F85009E,152,SECTRP,10/26/2017 09:26:54
3DD.00775E2FA3,147,SECTRP,10/26/2017 09:27:01
3DD.00775D6E5F,148,SECTRP,10/26/2017 09:27:11
3DD.00775D4B0F,147,SECTRP,10/26/2017 09:27:24
3DD.00775E7537,158,SECTRP,10/27/2017 09:51:41
3DD.00775DAAB3,159,SECTRP,10/27/2017 09:51:59
3DD.00775D26A2,158,SECTRP,10/27/2017 09:52:12
3DD.00775D4FBE,147,SECTRP,10/27/2017 09:52:25
3DD.0077618C6A,169,SECTRP,10/27/2017 09:52:35
3DD.00775DD190,142,SECTRP,10/27/2017 10:19:53
3DD.00775D3735,159,SECTRP,10/27/2017 10:20:08
3DD.00775D5126,141,SECTRP,10/27/2017 10:20:23
3DD.007761C68A,166,SECTRP,10/27/2017 10:20:35
3DD.00775D15D0,145,SECTRP,10/27/2017 10:20:47
3DD.00775E22A9,163,SECTRP,10/27/2017 10:36:35
3DD.00775D330A,171,SECTRP,10/27/2017 10:38:16
3DD.00775E2924,152,SECTRP,10/27/2017 10:55:46
3DD.00775E7637,163,SECTRP,10/27/2017 10:56:04
3DD.007761A9F8,162,SECTRP,10/27/2017 10:56:16
3DD.007761F453,178,SECTRP,10/27/2017 10:56:32
..........,47,SECTRP,10/28/2017 10:30:26
3DD.00775E3536,123,SECTRP,10/28/2017 10:30:47
3DD.00775DAAB3,159,SECTRP,10/28/2017 10:31:05
3DD.00775E14BE,163,SECTRP,10/28/2017 10:31:14
3DD.00775E909C,157,SECTRP,10/28/2017 10:31:30
3DD.00775D4634,164,SECTRP,10/29/2017 10:00:06
3DD.00775E3536,123,SECTRP,10/29/2017 10:50:33
3DD.00775E2924,151,SECTRP,10/29/2017 10:50:46
3DD.00775DDF51,103,SECTRP,10/29/2017 10:50:54
3DD.00775DED93,173,SECTRP,10/29/2017 10:51:06
3DD.007761F54A,147,SECTRP,10/29/2017 10:51:19
3DD.00775D3C39,164,SECTRP,10/29/2017 10:51:33
3DD.00775D0A69,175,SECTRP,10/31/2017 09:56:28
3DD.00775D527B,167,SECTRP,10/31/2017 10:19:15
3DD.00775DEAED,133,SECTRP,11/01/2017 09:02:29
3DD.00775D4B96,187,SECTRP,11/01/2017 09:02:50
..........,58,SECTRP,11/02/2017 08:22:12
3DD.00775D263F,116,SECTRP,11/02/2017 08:40:23
3DD.007761EAAA,175,SECTRP,11/02/2017 08:40:53
3DD.007761EAAA,177,SECTRP,11/04/2017 07:53:28
3DD.00775DCE7A,164,SECTRP,11/04/2017 07:53:51
3DD.007761E012,88,SECTRP,11/04/2017 07:54:11
3DD.0077618442,102,SECTRP,11/07/2017 12:40:08
3DD.00775D53A0,104,SECTRP,11/09/2017 09:44:44
3DD.00775D18A1,167,SECTRP,11/09/2017 09:45:05
3DD.00775D3C01,147,SECTRP,11/10/2017 09:10:31
3DD.00775DFDF1,158,SECTRP,11/10/2017 09:10:51
3DD.00775E2202,178,SECTRP,11/11/2017 09:19:34
3DD.00775DFDF1,158,SECTRP,11/11/2017 09:20:01
3DD.00775D6092,138,SECTRP,11/12/2017 09:37:24
3DD.00775DAC7E,152,SECTRP,11/12/2017 09:37:54
3DD.0077C658C0,170,SECTRP,04/07/2018 07:07:34
3DD.0077C6AD18,164,SECTRP,04/08/2018 07:15:57
3DD.0077C67147,154,SECTRP,04/08/2018 07:16:26
3DD.0077C67147,154,SECTRP,04/09/2018 06:30:05
3DD.0077C61B19,161,SECTRP,04/09/2018 06:30:23
3DD.0077C65834,180,SECTRP,04/10/2018 08:21:56
3DD.0077C6AEEC,148,SECTRP,04/11/2018 06:57:58
3DD.0077C64855,156,SECTRP,04/11/2018 06:58:19
3DD.0077C83A49,72,SECTRP,04/12/2018 09:43:04
3DD.0077C68B8B,154,SECTRP,04/12/2018 11:34:55
3DD.0077C6A36C,183,SECTRP,04/12/2018 11:35:39
3DD.0077C6AE3C,168,SECTRP,04/20/2018 05:30:19
3DD.0077C69CBC,170,SECTRP,04/20/2018 05:30:41
3DD.0077C69A6A,198,SECTRP,04/20/2018 05:31:04
3DD.0077C69967,159,SECTRP,04/22/2018 05:57:57
3DD.0077C6A659,160,SECTRP,04/22/2018 05:58:20
3DD.0077C65912,175,SECTRP,04/22/2018 05:58:48
3DD.0077C6E1D0,154,SECTRP,04/22/2018 05:59:08
3DD.0077C655F5,170,SECTRP,04/22/2018 05:59:25
3DD.0077C6A676,169,SECTRP,04/23/2018 07:44:09
3DD.0077C6A4D8,158,SECTRP,04/26/2018 09:26:31
3DD.0077C63A59,102,SECTRP,04/26/2018 09:27:06
3DD.0077C63C59,183,SECTRP,04/26/2018 09:27:41
3DD.0077C6667A,134,SECTRP,04/26/2018 09:28:17
3DD.0077C61D68,179,SECTRP,04/26/2018 09:28:38
3DD.0077C65538,174,SECTRP,04/26/2018 09:29:03
3DD.0077C659F7,164,SECTRP,04/27/2018 10:10:13
3DD.0077C681FF,138,SECTRP,04/27/2018 10:10:43
3DD.0077C6669C,202,SECTRP,04/27/2018 10:11:04
3DD.0077C6901A,134,SECTRP,05/01/2018 10:02:10
3DD.00775D9440,166,SECTRP,05/02/2018 07:24:24
3DD.0077619E01,84,SECTRP,05/05/2018 06:24:21
3DD.00775E4FF4,103,SECTRP,05/05/2018 06:24:39
3DD.00775D865F,168,SECTRP,05/05/2018 06:24:56
3D9.239F85CAAF,171,SECTRP,05/06/2018 07:16:50
3DD.0077C639C3,107,SECTRP,05/13/2018 08:37:41
3DD.0077C62498,183,SECTRP,05/14/2018 09:10:24
3DD.0077C65543,104,SECTRP,05/19/2018 06:40:02
3DD.0077C63113,118,SECTRP,05/19/2018 06:40:22
3DD.0077C6489C,115,SECTRP,05/20/2018 06:24:27
3DD.0077C671A5,128,SECTRP,05/24/2018 09:22:03
3DD.0077C6A433,113,SECTRP,05/25/2018 09:32:12
3DD.0077C64C2C,102,SECTRP,05/29/2018 09:41:03
3DD.0077C63A47,113,SECTRP,05/29/2018 09:41:36
3DD.0077C65867,126,SECTRP,06/04/2018 06:30:08
3DD.0077C6909A,129,SECTRP,06/04/2018 06:30:56
3DD.0077C63A02,141,SECTRP,06/04/2018 06:31:13
3DD.0077C63C77,78,SECTRP,06/04/2018 06:31:30
3DD.0077C64761,147,SECTRP,06/05/2018 07:04:45
3DD.0077C63D09,108,SECTRP,06/06/2018 06:03:01
3DD.0077C63AC3,132,SECTRP,06/06/2018 06:03:20
3DD.0077C6AE89,103,SECTRP,06/06/2018 06:03:36
3DD.0077C665E5,113,SECTRP,06/06/2018 06:03:53
3DD.0077C7349B,119,SECTRP,06/06/2018 06:04:10
3DD.0077C69CDE,84,SECTRP,06/07/2018 08:21:45
3DD.0077C62FCE,77,SECTRP,06/07/2018 08:22:49
3DD.0077C67105,84,SECTRP,06/07/2018 08:23:09
3DD.0077C7634A,116,SECTRP,06/08/2018 11:10:39
..........,62,SECTRP,06/08/2018 11:12:37
3DD.0077C6A725,109,SECTRP,06/09/2018 08:52:07
3DD.0077C622E4,102,SECTRP,06/09/2018 08:53:04
3DD.0077C65621,143,SECTRP,06/09/2018 08:53:34
3DD.0077C662C0,168,SECTRP,06/09/2018 08:54:08
3DD.0077C6904D,148,SECTRP,06/10/2018 09:10:47
3DD.0077C625BA,159,SECTRP,06/10/2018 09:14:05
3DD.0077C61C25,118,SECTRP,06/11/2018 08:31:46
3DD.0077C67431,82,SECTRP,06/12/2018 08:33:07
3DD.0077C63119,114,SECTRP,06/12/2018 08:33:47
